evolution$generation,betaCongestion,betaWaiting,averageCongestionRer,averageCongestionOthers,evolution$samples
2000,-3.1907198795757776,4.0,0.20148761742101207,0.49008976618787636,3
2000,-2.4596776953555164,-1.3899800351086302,0.803268469242989,0.4416616898750748,4
2000,-2.617137754332277,-1.3724848530764993,0.8033588557451787,0.43845561698089286,1
2000,-1.5043376961184878,-4.0,0.9956987261690755,0.3552558160337075,3
2000,-1.1921251112080462,0.2553226433378377,0.3459281733746146,0.47674461358197034,1
2000,2.538502837672132,4.0,0.2006934676272718,0.49065901129439843,2
2000,0.8044458239034418,0.20193000052022825,0.34602595096742395,0.47722810666705506,2
2000,-2.7210594670112696,-1.3784515885740398,0.8048728391134321,0.4375271542434856,1
2000,-1.1863019774401282,0.26108357845795904,0.34602079722702067,0.4753417437024729,1
2000,1.4845035940187836,4.0,0.20131967562954103,0.48314749979461463,1
